DATE,CN,AMT
20200412,9,597
20200412,9,120
20200412,5,83
20200412,14,1099
20200412,18,174
20200412,41,2407
20200412,5,221
20200412,9,755
20200412,9,293
20200412,5,826
20200412,5,92
20200412,285,1561
20200412,124,1454
20200412,46,474
20200412,9,368
20200412,5,239
20200412,46,154
20200412,41,497
20200412,9,14
20200412,699,3191
20200412,874,6484
20200412,179,1950
20200412,64,697
20200412,28,492
20200412,46,798
20200412,55,369
20200412,28,934
20200412,9,97
20200412,5,9
20200412,5,16
20200412,5,111
20200412,14,138
20200412,5,294
20200412,14,46
20200412,41,281
20200412,5,16
20200412,14,145
20200412,18,285
20200412,23,154
20200412,23,294
20200412,14,230
20200412,9,175
20200412,55,223
20200412,5,23
20200412,9,46
20200412,5,46
20200412,74,636
20200412,147,752
20200412,51,285
20200412,14,212
20200412,18,359
20200412,46,207
20200412,41,305
20200412,14,261
20200412,14,156
20200412,23,345
20200412,23,213
20200412,14,167
20200412,9,29
20200412,23,308
20200412,5,18
20200412,18,138
20200412,5,136
20200412,14,136
20200412,14,437
20200412,28,376
20200412,5,7
20200412,5,76
20200412,5,1104
20200412,51,247
20200412,37,113
20200412,5,54
20200412,5,23
20200412,14,2001
20200412,46,281
20200412,5,18
20200412,212,955
20200412,543,2489
20200412,92,472
20200412,18,53
20200412,14,455
20200412,23,161
20200412,37,621
20200412,14,161
20200412,5,41
20200412,5,785
20200412,9,21
20200412,9,30
20200412,120,582
20200412,55,295
20200412,55,387
20200412,5,69
20200412,5,23
20200412,5,736
20200412,5,55
20200412,9,380
20200412,9,135
20200412,5,258
20200412,32,561
20200412,28,1171
20200412,14,1679
20200412,5,46
20200412,5,55
20200413,5,80
20200413,11,256
20200413,5,298
20200413,5,107
20200413,16,127
20200413,16,372
20200413,5,266
20200413,16,781
20200413,5,267
20200413,5,208
20200413,21,1646
20200413,5,149
20200413,101,994
20200413,59,580
20200413,16,51
20200413,5,9
20200413,16,80
20200413,85,445
20200413,187,3959
20200413,16,146
20200413,5,27
20200413,5,21
20200413,5,53
20200413,59,5055
20200413,69,3555
20200413,11,1303
20200413,16,3565
20200413,16,1815
20200413,11,935
20200413,16,984
20200413,5,319
20200413,16,2207
20200413,27,1602
20200413,11,561
20200413,27,2465
20200413,5,580
20200413,11,962
20200413,16,1937
20200413,11,209
20200413,11,469
20200413,5,389
20200413,11,32
20200413,11,38
20200413,5,5
20200413,21,2329
20200413,11,549
20200413,5,27
20200413,27,141
20200413,128,746
20200413,16,59
20200413,5,53
20200413,5,11
20200413,5,11
20200413,5,27
20200413,5,85
20200413,11,1426
20200413,5,160
20200413,21,1858
20200413,5,80
20200413,5,107
20200413,5,426
20200413,16,2260
20200413,5,528
20200413,5,101
20200413,5,53
20200413,5,6396
20200413,5,11
20200413,11,16
20200413,5,192
20200413,5,1466
20200413,5,1919
20200413,11,954
20200413,5,53
20200413,16,197
20200413,5,107
20200413,5,959
20200413,5,71
20200413,21,99
20200413,11,27
20200413,11,370
20200413,5,75
20200413,21,73
20200413,11,55
20200413,21,41
20200413,11,43
20200413,11,59
20200413,16,41
20200413,5,48
20200413,5,176
20200413,5,32
20200413,5,7514
20200413,5,1721
20200413,5,2024
20200413,5,55
20200413,46,2387
20200413,14,291
20200413,46,1080
20200413,23,517
20200413,14,195
20200413,5,46
20200413,5,83
20200413,5,179
20200413,5,446
20200413,9,179
20200413,5,4508
20200413,5,138
20200413,9,125
20200413,5,202
20200413,5,101
20200413,5,69
20200413,14,1847
20200413,18,411
20200413,23,587
20200413,23,333
20200413,5,46
20200413,5,506
20200413,405,26194
20200413,382,26822
20200413,299,21564
20200413,244,15451
20200413,212,15576
20200413,258,17325
20200413,179,10524
20200413,106,7165
20200413,51,3292
20200413,51,5000
20200413,189,13745
20200413,478,38836
20200413,262,22005
20200413,271,19021
20200413,202,15040
20200413,170,11894
20200413,152,10302
20200413,97,6487
20200413,74,6940
20200413,74,4256
20200413,5,2277
20200413,5,6983
20200413,5,110
20200413,9,849
20200413,18,1225
20200413,14,704
20200413,14,174
20200413,9,110
20200413,14,892
20200413,9,108
20200413,5,60
20200413,5,120
20200413,92,362
20200413,23,162
20200413,9,24
20200413,5,101
20200413,23,1873
20200413,5,115
20200413,175,977
20200413,276,1218
20200413,37,394
20200413,9,51
20200413,14,144
20200413,28,232
20200413,9,32
20200413,9,133
20200413,28,304
20200413,5,37
20200413,5,23
20200413,60,286
20200413,37,182
20200413,9,41
20200413,5,37
20200413,23,1870
20200413,32,2527
20200413,9,653
20200413,5,438
20200413,14,2248
20200413,5,639
20200413,18,1272
20200413,9,639
20200413,14,724
20200413,41,3659
20200413,37,2824
20200413,18,2212
20200413,18,1108
20200413,5,147
20200413,14,539
20200413,5,345
20200413,5,122
20200413,37,754
20200413,28,3765
20200413,37,476
20200413,9,3487
20200413,5,35
20200413,5,110
20200413,14,874
20200413,28,338
20200413,55,1277
20200413,41,3197
20200413,51,1263
20200413,18,584
20200413,41,1210
20200413,14,163
20200413,23,583
20200413,5,32
20200413,5,138
20200413,5,101
20200413,5,55
20200413,5,736
20200413,32,584
20200413,9,565
20200413,18,260
20200413,14,150
20200413,9,141
20200413,5,60
20200413,5,41
20200413,9,2898
20200413,5,101
20200413,5,101
20200413,5,46
20200413,5,92
20200413,5,5
20200413,23,377
20200413,9,460
20200413,9,515
20200413,28,68
20200413,92,556
20200413,14,50
20200413,5,146
20200413,5,69
20200413,14,2052
20200413,23,61
20200413,5,62
20200413,5,69
20200413,5,4
20200413,41,240
20200413,106,409
20200413,37,128
20200413,5,25
20200413,5,87
20200413,5,184
20200413,9,87
20200413,5,713
20200413,37,92
20200413,83,325
20200413,5,51
20200413,5,46
20200413,5,46
20200413,5,437
20200413,9,1499
20200413,9,405
20200413,5,366
20200413,5,366
20200413,14,37
20200413,9,60
20200413,41,162
20200413,9,44
20200413,5,23
20200413,5,138
20200413,23,83
20200413,87,380
20200413,32,1420
20200413,14,282
20200413,9,883
20200413,18,308
20200413,9,46
20200413,5,38
20200413,23,83
20200413,9,35
20200413,5,35
20200413,5,5
20200413,9,51
20200413,5,44
20200413,5,46
20200413,87,616
20200413,138,760
20200413,37,254
20200413,23,177
20200413,5,167
20200413,14,322
20200413,14,166
20200413,5,90
20200413,5,644
20200413,18,468
20200413,14,159
20200413,5,59
20200413,5,83
20200413,9,357
20200413,5,9
20200413,5,690
20200413,18,333
20200413,37,2231
20200413,51,1017
20200413,23,500
20200413,18,221
20200413,23,639
20200413,5,64
20200413,9,386
20200413,9,146
20200413,9,308
20200413,5,1578
20200413,5,299
20200413,14,2137
20200413,5,959
20200413,9,191
20200413,5,48
20200413,14,104
20200413,51,158
20200413,9,35
20200413,9,169
20200413,9,125
20200413,5,39
20200413,9,124
20200413,5,5
20200413,5,133
20200413,5,8
20200413,5,11
20200413,5,7249
20200413,21,533
20200413,5,453
20200413,5,1271
20200413,5,13
20200413,5,252
20200413,11,1077
20200413,5,2878
20200413,16,64
20200413,11,142
20200413,5,34
20200413,5,39
20200413,11,430
20200413,5,107
20200413,5,9594
20200413,11,87
20200413,5,693
20200413,16,66
20200413,32,98
20200413,5,62
20200413,5,64
20200413,5,125
20200413,16,1050
20200413,5,859
20200413,16,906
20200413,5,11
20200413,5,80
20200413,5,368
20200413,5,213
20200413,5,5
20200413,5,80
20200413,11,1695
20200413,11,11
20200413,27,152
20200413,16,32
20200413,5,133
20200413,5,5
20200413,5,1066
20200413,5,261
20200413,5,203
20200413,11,75
20200413,5,16
20200413,27,77
20200413,5,27
20200413,5,53
20200413,11,94
20200413,5,11
20200413,5,21
20200413,16,69
20200413,11,28
20200413,5,11
20200413,5,53
20200413,5,533
20200413,5,2132
20200413,5,2292
20200413,5,1109
20200413,16,38
20200413,16,76
20200413,16,259
20200413,5,30
20200413,5,37
20200413,5,5
20200413,5,27
20200413,37,147
20200413,27,128
20200413,5,192
20200413,11,229
20200413,5,91
20200413,5,3987
20200413,5,1834
20200413,5,53
20200413,11,130
20200413,5,107
20200413,11,53
20200413,53,270
20200413,75,689
20200413,5,53
20200413,11,213
20200413,5,213
20200413,5,2292
20200413,5,1759
20200413,5,18229
20200413,5,5
20200413,16,133
20200413,5,15
20200413,11,125
20200413,5,160
20200413,16,3662
20200413,5,96
20200413,16,125
20200413,11,80
20200413,5,53
20200413,5,5
20200413,5,27
20200413,11,117
20200413,5,53
20200413,5,104
20200413,5,2932
20200413,5,1753
20200413,5,1706
20200413,16,32
20200413,21,300
20200413,11,346
20200413,11,3358
20200413,16,5048
20200413,5,1119
20200413,5,37
20200413,5,20
20200413,59,306
20200413,27,812
20200413,11,166
20200413,32,2614
20200413,11,762
20200413,16,394
20200413,5,1599
20200413,5,378
20200413,11,831
20200413,16,501
20200413,5,533
20200413,5,11
20200413,21,177
20200413,5,85
20200413,5,16
20200413,11,631
20200413,37,303
20200413,91,332
20200413,27,163
20200413,11,96
20200413,11,101
20200413,5,107
20200413,5,171
20200413,5,693
20200413,5,373
20200413,5,1119
20200413,5,53
20200413,5,1333
20200413,5,1055
20200413,21,45
20200413,5,8
20200413,5,26
20200413,21,115
20200413,5,426
20200413,11,64
20200413,11,70
20200413,5,800
20200413,5,368
20200413,5,346
20200413,5,48
20200413,11,309
20200413,11,1663
20200413,5,155
20200413,5,16
20200413,5,37
20200413,37,133
20200413,16,874
20200413,11,201
20200413,11,96
20200413,53,124
20200413,69,549
20200413,32,245
20200413,5,80
20200413,5,320
20200413,5,293
20200413,5,160
20200413,5,373
20200413,11,806
20200413,5,267
20200413,5,64
20200413,5,52
20200413,5,640
20200413,5,25
20200413,27,130
20200413,11,104
20200413,5,30
20200413,5,25
20200413,16,544
20200413,5,107
20200413,5,203
20200413,5,11
20200413,5,29
20200413,11,43
20200413,75,314
20200413,5,6
20200413,11,234
20200413,5,11
20200413,5,299
20200413,5,41
20200413,5,23
20200413,14,8137
20200413,64,236
20200413,41,381
20200413,5,30
20200413,9,18
20200413,5,39
20200413,18,841
20200413,5,28
20200413,18,93
20200413,9,46
20200413,5,64
20200413,262,1419
20200413,285,1811
20200413,69,638
20200413,64,461
20200413,28,296
20200413,46,1574
20200413,23,1276
20200413,5,46
20200413,9,97
20200413,5,64
20200413,5,64
20200413,5,37
20200413,5,14
20200413,5,64
20200413,14,842
20200413,9,69
20200413,5,9
20200413,5,9
20200413,46,205
20200413,32,149
20200413,28,343
20200413,9,340
20200413,14,478
20200413,5,1047
20200413,5,9
20200413,5,389
20200413,5,46
20200413,9,491
20200413,5,140
20200413,5,2461
20200413,5,566
20200413,5,23
20200413,9,635
20200413,5,716
20200413,5,276
20200413,18,440
20200413,32,82
20200413,9,2714
20200413,14,239
20200413,18,99
20200413,9,48
20200413,101,1540
20200413,152,904
20200413,69,239
20200413,14,60
20200413,5,92
20200413,18,241
20200413,23,4638
20200413,5,138
20200413,5,23
20200413,5,78
20200413,5,115
20200413,92,472
20200413,32,183
20200413,14,513
20200413,18,2369
20200413,23,1627
20200413,5,195
20200413,14,973
20200413,170,703
20200413,156,1058
20200413,69,399
20200413,28,303
20200413,32,575
20200413,55,1621
20200413,51,1902
20200413,64,1291
20200413,87,4324
20200413,74,4057
20200413,9,161
20200413,5,46
20200413,5,138
20200413,5,14
20200413,5,1012
20200413,5,138
20200413,5,14
20200413,18,87
20200413,9,943
20200413,5,138
20200413,9,175
20200413,5,5
20200413,9,18
20200413,5,9
20200413,92,253
20200413,32,133
20200413,9,16
20200413,9,30
20200413,14,48
20200413,18,432
20200413,5,92
20200413,124,488
20200413,64,419
20200413,9,18
20200413,5,46
20200413,5,1380
20200413,5,51
20200413,9,23
20200413,14,69
20200413,5,9
20200413,5,9
20200413,64,361
20200413,51,205
20200413,9,55
20200413,5,5
20200413,14,276
20200413,5,51
20200413,5,18
20200413,9,74
20200413,5,23
20200413,23,76
20200413,5,170
20200413,5,92
20200413,9,55
20200413,5,69
20200413,55,421
20200413,69,375
20200413,23,376
20200413,23,160
20200413,9,9
20200413,5,30
20200413,5,782
20200413,5,161
20200413,5,1569
20200413,5,51
20200413,5,1840
20200413,5,1334
20200413,5,101
20200413,5,24
20200413,9,115
20200413,9,48
20200413,5,39
20200413,5,1104
20200413,5,178
20200413,5,690
20200413,5,46
20200413,5,133
20200413,14,359
20200413,9,2392
20200413,5,129
20200413,18,2254
20200413,5,175
20200413,5,69
20200413,5,46
20200413,97,1357
20200413,28,997
20200413,18,2247
20200413,5,14
20200413,9,44
20200413,5,9
20200413,9,69
20200413,377,1883
20200413,253,1267
20200413,55,381
20200413,32,360
20200413,5,14
20200413,23,350
20200413,9,155
20200413,9,248
20200413,5,69
20200413,9,722
20200413,18,693
20200413,14,833
20200413,5,36
20200413,5,202
20200413,5,73
20200413,9,35
20200413,9,563
20200413,5,382
20200413,9,1920
20200413,9,367
20200413,5,19
20200413,207,1067
20200413,101,5766
20200413,5,1412
20200413,14,85
20200413,9,29
20200413,60,1993
20200413,23,83
20200413,18,71
20200413,584,2963
20200413,515,3825
20200413,46,316
20200413,23,140
20200413,14,184
20200413,28,396
20200413,18,198
20200413,14,101
20200413,5,46
20200413,5,20
20200413,5,9
20200413,9,41
20200413,5,221
20200413,23,92
20200413,60,289
20200413,5,7
20200413,23,109
20200413,14,147
20200413,5,64
20200413,5,78
20200413,5,46
20200413,5,598
20200413,32,83
20200413,14,97
20200413,14,70
20200413,9,9
20200413,5,14
20200413,46,154
20200413,120,1087
20200413,14,92
20200413,60,616
20200413,28,248
20200413,14,112
20200413,9,93
20200413,18,249
20200413,18,437
20200413,32,429
20200413,18,330
20200413,14,1248
20200413,9,835
20200413,28,248
20200413,23,436
20200413,5,14
20200413,28,625
20200413,5,8
20200413,18,258
20200413,9,50
20200413,5,30
20200413,41,153
20200413,32,110
20200413,14,3533
20200413,18,67
20200413,23,75
20200413,23,99
20200413,23,127
20200413,202,943
20200413,350,1541
20200413,83,550
20200413,41,472
20200413,9,35
20200413,18,230
20200413,5,14
20200413,5,28
20200413,5,92
20200413,9,713
20200413,14,51
20200413,5,30
20200413,5,14
20200413,97,1052
20200413,55,248
20200413,14,177
20200413,5,588
20200413,5,46
20200413,5,101
20200413,5,138
20200413,5,46
20200413,5,39
20200413,9,207
20200413,9,230
20200413,5,115
20200413,9,315
20200413,5,46
20200413,5,81
20200414,5,24
20200414,5,107
20200414,5,85
20200414,5,298
20200414,16,522
20200414,21,212
20200414,5,265
20200414,5,106
20200414,5,69
20200414,5,159
20200414,5,160
20200414,5,266
20200414,32,872
20200414,11,441
20200414,5,47
20200414,11,148
20200414,5,21
20200414,43,216
20200414,37,3915
20200414,11,91
20200414,21,600
20200414,16,305
20200414,107,784
20200414,160,950
20200414,16,313
20200414,11,207
20200414,5,5
20200414,53,1636
20200414,69,8503
20200414,32,2882
20200414,32,1928
20200414,16,624
20200414,32,2357
20200414,16,1543
20200414,11,589
20200414,5,208
20200414,5,176
20200414,64,4568
20200414,21,2115
20200414,5,576
20200414,11,1669
20200414,11,529
20200414,5,688
20200414,5,106
20200414,16,3278
20200414,32,187
20200414,11,79
20200414,16,21
20200414,5,27
20200414,11,949
20200414,48,191
20200414,133,731
20200414,5,85
20200414,16,224
20200414,16,101
20200414,5,27
20200414,5,155
20200414,5,1226
20200414,5,373
20200414,5,800
20200414,5,107
20200414,16,1057
20200414,5,215
20200414,5,107
20200414,21,1045
20200414,5,800
20200414,5,240
20200414,5,800
20200414,5,123
20200414,5,63
20200414,5,75
20200414,11,89
20200414,5,139
20200414,5,75
20200414,5,1599
20200414,5,123
20200414,11,10713
20200414,5,2665
20200414,5,112
20200414,5,37
20200414,5,200
20200414,5,133
20200414,5,213
20200414,11,32
20200414,91,433
20200414,11,101
20200414,21,82
20200414,5,2239
20200414,5,385
20200414,37,115
20200414,21,369
20200414,16,368
20200414,5,62
20200414,5,133
20200414,5,96
20200414,5,15
20200414,5,147
20200414,5,10120
20200414,5,110
20200414,5,92
20200414,9,258
20200414,5,186
20200414,5,6325
20200414,5,1012
20200414,5,65
20200414,32,1040
20200414,18,761
20200414,28,613
20200414,37,709
20200414,28,359
20200414,5,37
20200414,5,46
20200414,5,271
20200414,5,219
20200414,5,138
20200414,5,460
20200414,9,911
20200414,5,207
20200414,5,55
20200414,5,156
20200414,5,78
20200414,5,1610
20200414,9,166
20200414,9,22
20200414,28,651
20200414,28,794
20200414,32,1156
20200414,18,1990
20200414,14,216
20200414,350,20508
20200414,437,34139
20200414,327,21322
20200414,253,20993
20200414,294,17203
20200414,271,23619
20200414,221,16424
20200414,129,10948
20200414,115,7675
20200414,64,5579
20200414,212,15243
20200414,437,31779
20200414,271,22978
20200414,281,20980
20200414,207,17538
20200414,221,18722
20200414,170,14571
20200414,110,7665
20200414,106,9429
20200414,46,4187
20200414,5,248
20200414,5,115
20200414,5,64
20200414,5,5900
20200414,9,131
20200414,5,32
20200414,9,83
20200414,9,2530
20200414,9,179
20200414,41,5377
20200414,28,357
20200414,18,247
20200414,5,146
20200414,60,328
20200414,28,116
20200414,9,46
20200414,9,18
20200414,193,1032
20200414,170,904
20200414,32,136
20200414,5,9
20200414,51,476
20200414,23,188
20200414,9,248
20200414,9,147
20200414,9,92
20200414,5,37
20200414,5,23
20200414,14,35
20200414,18,92
20200414,41,151
20200414,9,63
20200414,5,79
20200414,5,2070
20200414,37,5260
20200414,18,2220
20200414,23,4380
20200414,14,771
20200414,18,881
20200414,9,1032
20200414,18,619
20200414,9,857
20200414,14,1001
20200414,28,3263
20200414,32,1803
20200414,87,9758
20200414,9,397
20200414,32,2682
20200414,23,1274
20200414,9,133
20200414,18,1475
20200414,9,920
20200414,14,117
20200414,14,100
20200414,18,322
20200414,14,232
20200414,23,359
20200414,14,110
20200414,9,138
20200414,55,833
20200414,28,472
20200414,78,1500
20200414,14,304
20200414,37,908
20200414,18,373
20200414,28,466
20200414,5,184
20200414,5,138
20200414,5,304
20200414,5,51
20200414,9,75
20200414,5,46
20200414,23,1762
20200414,41,583
20200414,32,1054
20200414,23,237
20200414,14,162
20200414,5,83
20200414,5,218
20200414,5,83
20200414,9,161
20200414,14,2300
20200414,9,21
20200414,5,3289
20200414,5,24
20200414,23,77
20200414,101,540
20200414,9,20
20200414,5,84
20200414,5,46
20200414,5,16
20200414,9,150
20200414,32,80
20200414,23,161
20200414,14,18
20200414,18,90
20200414,83,284
20200414,124,762
20200414,23,164
20200414,28,837
20200414,14,377
20200414,9,21
20200414,5,69
20200414,5,5
20200414,9,124
20200414,41,114
20200414,55,235
20200414,32,313
20200414,9,46
20200414,5,46
20200414,5,179
20200414,9,1504
20200414,9,475
20200414,14,851
20200414,5,1922
20200414,9,1831
20200414,23,62
20200414,9,46
20200414,5,2530
20200414,5,5566
20200414,18,136
20200414,9,115
20200414,41,2033
20200414,64,280
20200414,23,11477
20200414,28,352
20200414,9,446
20200414,14,191
20200414,5,184
20200414,5,101
20200414,9,21
20200414,14,136
20200414,9,32
20200414,5,37
20200414,5,9
20200414,9,55
20200414,9,55
20200414,5,9
20200414,60,301
20200414,124,670
20200414,92,984
20200414,18,106
20200414,28,344
20200414,18,99
20200414,5,28
20200414,5,106
20200414,5,138
20200414,5,90
20200414,5,48
20200414,5,248
20200414,14,513
20200414,14,179
20200414,5,764
20200414,5,28
20200414,5,1656
20200414,14,3307
20200414,5,68
20200414,5,79
20200414,5,9108
20200414,5,185
20200414,5,68
20200414,5,69
20200414,9,170
20200414,32,408
20200414,28,485
20200414,18,5120
20200414,5,110
20200414,14,322
20200414,5,106
20200414,5,253
20200414,5,699
20200414,5,186
20200414,9,1056
20200414,9,1855
20200414,5,1128
20200414,5,437
20200414,5,71
20200414,5,230
20200414,5,463
20200414,5,230
20200414,5,50
20200414,32,169
20200414,64,284
20200414,23,132
20200414,5,60
20200414,14,136
20200414,14,62
20200414,14,118
20200414,5,66
20200414,5,16
20200414,16,112
20200414,16,123
20200414,5,2127
20200414,5,139
20200414,5,149
20200414,5,565
20200414,5,48
20200414,5,5
20200414,11,332
20200414,11,21
20200414,11,204
20200414,11,61
20200414,21,365
20200414,5,19
20200414,5,46
20200414,5,15
20200414,11,1306
20200414,5,64
20200414,5,938
20200414,5,50
20200414,5,53
20200414,5,176
20200414,27,141
20200414,21,147
20200414,5,19
20200414,5,99
20200414,11,1127
20200414,5,64
20200414,5,32
20200414,5,70
20200414,5,53
20200414,11,177
20200414,5,1013
20200414,11,25
20200414,5,1269
20200414,5,213
20200414,5,13
20200414,5,1173
20200414,5,11
20200414,5,53
20200414,5,53
20200414,16,56
20200414,5,53
20200414,11,805
20200414,5,16
20200414,11,1141
20200414,5,85
20200414,5,53
20200414,5,746
20200414,5,6833
20200414,16,64
20200414,5,53
20200414,5,53
20200414,5,917
20200414,5,2079
20200414,5,293
20200414,5,107
20200414,27,120
20200414,5,8
20200414,5,16
20200414,11,72
20200414,5,11
20200414,5,53
20200414,5,160
20200414,5,581
20200414,5,80
20200414,5,69
20200414,5,3731
20200414,16,165
20200414,5,16
20200414,5,15
20200414,5,1279
20200414,5,15
20200414,27,152
20200414,101,430
20200414,11,42
20200414,5,11
20200414,11,148
20200414,5,1263
20200414,5,416
20200414,5,80
20200414,16,207
20200414,5,27
20200414,11,31
20200414,11,37
20200414,16,101
20200414,16,187
20200414,11,80
20200414,11,181
20200414,5,320
20200414,5,123
20200414,5,410
20200414,21,252
20200414,5,224
20200414,5,3027
20200414,5,1199
20200414,5,187
20200414,5,26
20200414,5,32
20200414,16,99
20200414,5,35
20200414,27,197
20200414,5,52
20200414,5,2665
20200414,11,23
20200414,5,107
20200414,5,107
20200414,5,1759
20200414,11,45
20200414,43,176
20200414,5,17
20200414,5,62
20200414,5,53
20200414,11,727
20200414,5,320
20200414,5,37
20200414,16,68
20200414,64,671
20200414,16,103
20200414,11,304
20200414,21,340
20200414,37,3875
20200414,16,538
20200414,11,187
20200414,5,91
20200414,5,906
20200414,5,2399
20200414,5,2718
20200414,11,44
20200414,11,181
20200414,11,21
20200414,53,383
20200414,69,491
20200414,11,30
20200414,11,144
20200414,16,83
20200414,16,789
20200414,5,77
20200414,5,357
20200414,5,309
20200414,5,155
20200414,5,267
20200414,5,1015
20200414,16,42
20200414,5,16
20200414,5,48
20200414,5,11
20200414,5,2345
20200414,21,92
20200414,11,55
20200414,5,107
20200414,11,501
20200414,5,949
20200414,16,2521
20200414,5,107
20200414,11,602
20200414,11,501
20200414,5,203
20200414,5,506
20200414,11,320
20200414,11,31
20200414,11,21
20200414,5,45
20200414,11,138
20200414,5,96
20200414,117,435
20200414,75,579
20200414,27,201
20200414,5,320
20200414,11,986
20200414,11,56
20200414,5,1045
20200414,11,96
20200414,5,293
20200414,5,21
20200414,11,144
20200414,5,12
20200414,43,105
20200414,37,172
20200414,5,35
20200414,5,96
20200414,5,101
20200414,5,252
20200414,11,314
20200414,5,341
20200414,5,53
20200414,5,155
20200414,21,312
20200414,21,608
20200414,16,27
20200414,64,805
20200414,5,6
20200414,5,107
20200414,5,80
20200414,11,149
20200414,11,11
20200414,5,161
20200414,5,1610
20200414,14,184
20200414,5,87
20200414,9,244
20200414,5,273
20200414,9,386
20200414,5,69
20200414,87,769
20200414,60,351
20200414,5,46
20200414,14,41
20200414,9,9
20200414,14,86
20200414,18,46
20200414,32,5253
20200414,37,166
20200414,9,80
20200414,359,1712
20200414,350,2303
20200414,106,849
20200414,41,215
20200414,46,1223
20200414,14,117
20200414,23,198
20200414,14,312
20200414,9,74
20200414,5,21
20200414,5,64
20200414,9,120
20200414,9,81
20200414,5,64
20200414,5,9
20200414,5,161
20200414,5,110
20200414,5,46
20200414,18,99
20200414,14,41
20200414,5,14
20200414,9,442
20200414,5,5
20200414,9,87
20200414,9,322
20200414,5,184
20200414,5,138
20200414,5,505
20200414,5,322
20200414,5,466
20200414,5,406
20200414,9,78
20200414,5,1051
20200414,9,1651
20200414,9,78
20200414,9,1633
20200414,69,312
20200414,5,690
20200414,9,175
20200414,9,48
20200414,9,69
20200414,83,483
20200414,166,1006
20200414,41,254
20200414,14,48
20200414,18,584
20200414,23,338
20200414,32,915
20200414,46,408
20200414,5,23
20200414,9,169
20200414,5,46
20200414,14,184
20200414,9,713
20200414,124,376
20200414,46,501
20200414,5,5520
20200414,5,69
20200414,9,138
20200414,28,948
20200414,41,1178
20200414,23,384
20200414,5,382
20200414,138,826
20200414,221,1966
20200414,41,278
20200414,18,152
20200414,28,397
20200414,46,520
20200414,87,3067
20200414,74,2169
20200414,51,1827
20200414,64,2950
20200414,5,5
20200414,37,400
20200414,14,32
20200414,5,55
20200414,9,1472
20200414,5,1628
20200414,9,18
20200414,5,14
20200414,5,46
20200414,143,560
20200414,46,269
20200414,9,239
20200414,32,84
20200414,5,869
20200414,5,9
20200414,9,14
20200414,147,442
20200414,129,747
20200414,37,229
20200414,14,58
20200414,14,23
20200414,9,143
20200414,5,32
20200414,5,60
20200414,28,74
20200414,18,85
20200414,5,7
20200414,74,488
20200414,41,159
20200414,9,327
20200414,5,239
20200414,5,5
20200414,14,340
20200414,5,18
20200414,5,1380
20200414,9,460
20200414,14,120
20200414,5,129
20200414,69,404
20200414,69,373
20200414,37,355
20200414,32,149
20200414,23,377
20200414,9,566
20200414,14,221
20200414,9,57
20200414,5,138
20200414,5,37
20200414,5,175
20200414,5,110
20200414,9,108
20200414,5,120
20200414,5,32
20200414,5,46
20200414,5,161
20200414,5,9
20200414,5,69
20200414,9,428
20200414,5,133
20200414,5,138
20200414,5,558
20200414,9,76
20200414,5,129
20200414,18,5757
20200414,14,1348
20200414,5,87
20200414,106,745
20200414,32,164
20200414,14,184
20200414,5,129
20200414,14,29
20200414,9,37
20200414,437,1699
20200414,373,2080
20200414,83,429
20200414,14,90
20200414,5,16
20200414,41,564
20200414,32,593
20200414,14,104
20200414,18,95
20200414,9,331
20200414,14,846
20200414,5,126
20200414,9,28
20200414,14,144
20200414,14,1604
20200414,9,201
20200414,9,420
20200414,9,626
20200414,9,2553
20200414,5,212
20200414,9,109
20200414,9,551
20200414,184,2520
20200414,110,1263
20200414,18,288
20200414,18,186
20200414,9,248
20200414,87,790
20200414,32,179
20200414,23,127
20200414,14,384
20200414,644,2858
20200414,741,3561
20200414,124,1453
20200414,37,730
20200414,32,2134
20200414,18,136
20200414,14,189
20200414,5,9
20200414,14,53
20200414,9,25
20200414,5,133
20200414,9,41
20200414,5,7
20200414,41,194
20200414,9,67
20200414,9,138
20200414,14,265
20200414,9,994
20200414,5,124
20200414,5,92
20200414,5,92
20200414,18,81
20200414,5,46
20200414,5,39
20200414,5,30
20200414,9,32
20200414,5,32
20200414,55,216
20200414,101,545
20200414,5,23
20200414,5,41
20200414,69,395
20200414,37,1796
20200414,28,346
20200414,14,267
20200414,32,356
20200414,28,365
20200414,37,955
20200414,5,411
20200414,9,104
20200414,9,593
20200414,32,238
20200414,37,413
20200414,5,33
20200414,14,1246
20200414,5,17
20200414,5,40
20200414,9,56
20200414,9,164
20200414,41,127
20200414,64,1785
20200414,9,46
20200414,9,55
20200414,5,14
20200414,14,1578
20200414,14,143
20200414,5,5
20200414,212,742
20200414,455,3105
20200414,78,329
20200414,18,113
20200414,9,396
20200414,28,508
20200414,18,396
20200414,14,124
20200414,5,138
20200414,5,367
20200414,5,506
20200414,5,183
20200414,5,966
20200414,5,16
20200414,64,196
20200414,23,171
20200414,9,30
20200414,9,29
20200414,5,28
20200414,5,184
20200414,5,51
20200414,9,382
20200414,5,455
20200414,5,64
20200414,5,460
20200414,5,156
20200415,32,107
20200415,11,213
20200415,5,235
20200415,16,287
20200415,37,1009
20200415,27,2453
20200415,5,213
20200415,21,706
20200415,21,1297
20200415,21,900
20200415,32,1076
20200415,11,866
20200415,11,752
20200415,27,1113
20200415,5,373
20200415,5,106
20200415,59,248
20200415,43,333
20200415,11,83
20200415,5,96
20200415,21,270
